ID,Gender,Ever_Married,Age,Graduated,Profession,Income,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
458994,Male,Yes,38,Yes,Healthcare,834,8,Average,4,Cat_6,C
459772,Female,Yes,69,Yes,Artist,620,2,Average,9,Cat_5,C
464895,Male,No,19,No,Doctor,1473,1,Low,5,Cat_4,C
460625,Female,No,28,No,Marketing,784,9,Low,2,Cat_3,D
465263,Male,Yes,65,Yes,Artist,640,1,High,2,Cat_6,C
461147,Male,Yes,33,Yes,Artist,536,2,Low,,Cat_3,C
462441,Female,No,22,No,Healthcare,815,0,Low,4,Cat_6,D
459828,Female,Yes,25,No,Homemaker,511,11,Average,3,Cat_6,D
460328,Female,No,52,Yes,Artist,576,1,Low,2,Cat_6,A
466448,Female,No,37,Yes,Artist,603,0,Low,2,Cat_6,B
463556,Male,Yes,29,Yes,Entertainment,638,0,Low,2,Cat_2,D
461109,Male,No,31,Yes,Healthcare,896,0,Low,3,Cat_3,D
460557,Female,No,36,Yes,Marketing,793,9,Low,1,Cat_3,C
466066,Female,No,73,Yes,Artist,541,0,Low,1,Cat_6,C
459457,Male,Yes,51,Yes,Artist,661,2,Low,2,Cat_6,A
464404,Male,No,89,Yes,Artist,689,1,Low,,Cat_6,A
463538,Male,Yes,60,No,Executive,1376,0,High,2,Cat_6,B
459613,Male,No,40,Yes,Healthcare,881,,Low,2,Cat_6,D
466588,Female,No,22,No,Healthcare,828,9,Low,4,Cat_6,D
460112,Male,Yes,28,Yes,Engineer,1741,9,Average,2,Cat_3,C
466744,Female,Yes,52,Yes,Artist,549,1,Average,3,Cat_6,C
461821,Female,No,28,No,Doctor,1318,0,Low,4,Cat_6,C
463993,Female,Yes,37,Yes,Artist,523,5,Average,2,Cat_6,B
467779,Male,Yes,53,Yes,Doctor,1412,2,Average,3,Cat_6,C
461144,Female,No,23,No,Lawyer,1011,0,Low,6,Cat_3,B
464308,Female,Yes,75,Yes,Lawyer,1062,0,High,2,Cat_6,B
459819,Male,Yes,71,Yes,Entertainment,758,,High,2,Cat_6,B
464509,Male,Yes,53,Yes,Artist,588,0,High,4,Cat_6,C
464061,Male,Yes,30,Yes,Artist,579,12,Average,2,Cat_6,B
466064,Female,Yes,31,No,Entertainment,647,0,Average,2,Cat_3,A
461999,Male,No,27,Yes,Doctor,1337,0,Low,5,Cat_6,B
466913,Male,Yes,65,Yes,Lawyer,1055,0,Low,1,Cat_6,A
462627,Male,Yes,27,No,Entertainment,665,,Average,3,Cat_4,D
465765,Male,Yes,52,No,Entertainment,675,0,Average,2,Cat_4,B
460245,Female,Yes,52,Yes,Artist,688,3,Low,2,,B
460158,Female,No,51,No,Engineer,1579,8,Low,6,Cat_4,D
460703,Female,Yes,30,Yes,Engineer,1514,8,Average,5,Cat_4,D
465625,Male,No,42,Yes,Artist,610,11,Low,2,Cat_6,C
466857,Female,No,19,No,Healthcare,801,9,Low,8,Cat_5,D
466828,Male,Yes,50,Yes,Executive,1434,0,High,4,Cat_6,B
464679,Male,Yes,41,Yes,Artist,674,0,Average,4,Cat_4,C
464145,Female,No,36,No,Engineer,1602,14,Low,4,Cat_6,D
465543,Female,Yes,43,Yes,Healthcare,863,0,Average,2,Cat_3,A
467630,Male,Yes,85,No,Lawyer,1091,0,Low,1,Cat_6,D
465726,Male,No,70,No,,1091,,Low,4,Cat_4,D
466218,Female,,22,No,Healthcare,823,5,Low,4,Cat_2,D
459645,Male,Yes,43,Yes,Artist,597,,Average,2,Cat_6,B
465521,Female,Yes,47,Yes,Artist,638,1,Average,2,Cat_7,C
460300,Female,Yes,60,Yes,Lawyer,1056,0,Low,2,Cat_6,D
466821,Male,No,30,Yes,Healthcare,897,0,Low,,Cat_1,D
466367,Female,No,37,Yes,Doctor,1359,5,Low,1,Cat_2,B
464898,Male,No,31,Yes,Healthcare,864,0,Low,2,Cat_4,C
459477,Female,No,36,No,Engineer,1613,,Low,2,Cat_6,D
464698,Male,Yes,82,Yes,Lawyer,1059,0,Low,,Cat_4,A
467129,Female,,49,No,Marketing,703,1,Average,3,Cat_4,A
462712,Male,No,33,Yes,Homemaker,538,,Low,1,Cat_6,D
465632,Male,No,37,Yes,Artist,511,4,Low,7,Cat_7,A
460735,Male,Yes,35,Yes,Engineer,1545,1,Average,4,Cat_3,A
467812,Male,No,50,Yes,Artist,544,1,Low,1,Cat_2,B
464950,Male,No,21,No,Healthcare,840,1,Low,4,Cat_4,D
459562,Male,Yes,59,No,Entertainment,687,1,Average,2,Cat_7,C
464839,Female,No,20,No,Healthcare,862,1,Low,5,Cat_4,D
465959,Female,No,49,Yes,Engineer,1761,9,Low,1,Cat_6,A
463624,Male,Yes,62,Yes,Executive,1484,0,High,4,Cat_6,C
466227,Male,Yes,61,Yes,Artist,697,0,Average,5,Cat_6,C
463056,Male,Yes,43,Yes,Homemaker,592,,Average,2,Cat_4,A
465334,Female,Yes,41,No,Marketing,798,5,Average,3,Cat_6,A
460595,Male,Yes,21,No,Doctor,1456,1,Low,3,Cat_3,D
461618,Female,Yes,42,Yes,Artist,691,,High,3,Cat_6,C
464955,Female,Yes,38,No,Engineer,1641,1,Average,6,Cat_4,B
459642,Male,Yes,36,Yes,Executive,1486,,High,4,Cat_6,B
460844,Male,Yes,51,Yes,Healthcare,823,,Low,2,Cat_6,A
463188,Female,Yes,48,Yes,Artist,517,2,Low,2,Cat_6,C
463889,Female,No,29,Yes,Homemaker,596,,Low,1,Cat_1,D
459509,Male,No,30,Yes,Healthcare,833,1,Low,1,Cat_6,D
460211,Male,Yes,25,,Artist,558,6,Low,1,Cat_6,A
464838,Male,No,19,No,Healthcare,800,0,Low,4,Cat_2,D
462134,Male,Yes,88,No,Lawyer,1098,1,Low,1,,D
464635,Male,Yes,43,Yes,Healthcare,813,1,High,4,Cat_4,B
465213,Male,Yes,38,Yes,Entertainment,705,2,Average,2,Cat_6,B
460317,Male,No,32,No,Doctor,1486,10,Low,2,Cat_6,D
460196,Female,No,38,Yes,Healthcare,871,8,Low,2,Cat_6,D
463643,Female,No,43,Yes,Artist,556,0,Low,3,Cat_6,A
459285,Male,No,76,Yes,Lawyer,1053,0,Low,2,Cat_6,A
464558,Male,No,30,Yes,Healthcare,887,9,Low,5,Cat_6,D
463950,Male,No,31,No,Healthcare,814,1,Low,4,Cat_7,D
464657,Male,No,23,No,Healthcare,814,0,Low,3,Cat_3,D
461922,Male,Yes,70,No,Lawyer,1052,0,High,3,Cat_1,B
465421,Female,No,25,No,Engineer,1654,1,Low,1,Cat_4,A
463617,Male,No,29,No,Marketing,748,1,Low,2,Cat_6,D
461574,Female,Yes,50,Yes,Artist,561,1,Average,3,Cat_6,C
467638,Male,Yes,71,Yes,Artist,624,1,Average,2,Cat_6,C
460762,Female,No,18,No,Healthcare,897,0,Low,5,Cat_4,D
467568,Male,No,42,Yes,Artist,627,8,Low,,Cat_6,A
462623,Male,No,35,No,Healthcare,824,,Low,1,Cat_4,D
459762,Female,Yes,45,Yes,Artist,588,8,Average,2,,B
460408,Female,No,41,Yes,Artist,524,2,Low,1,Cat_6,A
461089,Male,No,20,No,Marketing,793,0,Low,3,Cat_3,B
466866,Male,Yes,27,No,Entertainment,703,14,Average,2,Cat_6,A
467781,Male,Yes,27,Yes,Healthcare,883,1,High,2,Cat_6,D
467867,Female,No,18,No,Healthcare,886,0,Low,4,Cat_4,D
459309,Female,Yes,41,Yes,Artist,644,9,High,2,Cat_2,B
465040,Male,Yes,67,No,Lawyer,1045,1,Average,2,Cat_6,A
462387,Female,Yes,28,Yes,Artist,520,0,Low,2,Cat_7,A
459621,Female,No,29,No,Healthcare,873,8,Low,,,D
463646,Male,Yes,45,No,Artist,538,1,Average,4,Cat_6,B
462810,Male,Yes,36,No,Executive,1426,8,High,4,Cat_6,C
460065,Female,Yes,79,Yes,Artist,546,,Average,2,Cat_6,C
463999,Female,No,33,No,Engineer,1785,1,Low,3,Cat_6,C
461785,Female,Yes,87,Yes,Artist,521,1,Average,2,Cat_6,C
461238,Female,Yes,52,Yes,Artist,507,3,Low,1,Cat_6,A
464200,Female,No,32,No,Healthcare,809,1,Low,3,Cat_6,D
465819,Female,No,42,Yes,Engineer,1693,1,Low,7,Cat_4,A
462018,Male,No,22,No,Healthcare,899,8,Low,5,Cat_2,D
459275,Female,No,18,No,Doctor,1329,2,Low,4,Cat_6,D
461498,Female,No,26,No,Doctor,1404,1,Low,4,Cat_2,D
461894,Female,Yes,66,Yes,Artist,542,0,Average,2,Cat_6,C
461176,Female,Yes,66,No,Engineer,1766,6,Average,4,Cat_5,B
460759,Male,Yes,69,No,Lawyer,1078,1,Low,2,Cat_1,B
460570,Male,No,25,Yes,Marketing,747,,Low,5,Cat_3,C
463928,Male,Yes,55,Yes,Artist,662,1,Low,2,Cat_6,A
465753,Female,Yes,49,Yes,Artist,583,6,Low,2,Cat_6,C
467354,Male,Yes,61,Yes,Doctor,1332,3,Low,2,Cat_6,A
467326,Female,No,47,Yes,Artist,606,0,Low,1,Cat_1,C
461331,Male,Yes,59,Yes,Executive,1332,0,High,5,Cat_6,C
462744,Male,Yes,38,Yes,Artist,688,3,Average,4,Cat_6,B
461436,Male,Yes,55,Yes,Artist,616,8,Average,2,Cat_2,C
463057,Female,No,25,No,Homemaker,512,1,Low,1,Cat_2,D
467609,Male,No,36,No,Artist,559,2,Low,4,Cat_6,A
466451,Male,Yes,41,Yes,Entertainment,727,0,Low,1,Cat_6,A
463680,Female,No,39,No,Engineer,1551,1,Low,3,Cat_3,A
463589,Female,No,20,No,Healthcare,833,1,Low,3,Cat_6,D
460459,Female,No,33,No,Engineer,1543,0,Low,5,Cat_3,D
459128,Female,Yes,78,No,Lawyer,1000,0,High,3,Cat_6,B
464957,Female,Yes,87,No,Lawyer,1085,0,Low,1,Cat_4,A
464835,Male,No,19,No,Healthcare,842,1,Low,6,Cat_4,D
466428,Female,No,23,No,,842,0,Low,2,Cat_6,D
466210,Female,Yes,60,Yes,Artist,613,1,High,4,Cat_6,C
462351,Male,Yes,77,No,Lawyer,1028,1,High,2,Cat_6,C
460015,Female,Yes,43,No,Entertainment,793,5,Low,1,Cat_3,D
463355,Female,Yes,51,Yes,Artist,682,6,Average,3,Cat_6,C
465354,Male,No,18,No,Doctor,1315,0,Low,5,Cat_2,C
464373,Female,No,46,Yes,Artist,527,0,Low,2,Cat_6,B
459611,Female,No,20,No,Healthcare,823,1,Low,5,Cat_6,D
466487,Female,No,27,Yes,Healthcare,857,0,Low,5,Cat_4,A
462166,Male,Yes,26,Yes,Artist,685,0,Low,2,Cat_1,C
461056,Female,Yes,57,Yes,Artist,586,0,High,3,Cat_3,C
461488,Male,Yes,53,Yes,Artist,610,6,Average,2,Cat_6,C
465745,Male,Yes,38,Yes,Artist,507,2,Low,2,Cat_6,C
464415,Male,Yes,41,No,Doctor,1338,1,Low,3,Cat_6,A
462727,Female,Yes,81,No,Lawyer,1049,0,High,2,Cat_6,A
463268,Female,Yes,38,No,Engineer,1648,0,Low,3,Cat_4,A
462085,Female,No,30,Yes,Healthcare,872,0,Low,1,Cat_6,D
465226,Male,Yes,37,No,Entertainment,718,2,Low,3,Cat_6,A
461465,Male,Yes,28,Yes,Artist,592,9,Average,2,Cat_6,A
461409,Male,Yes,43,No,Artist,659,1,High,3,Cat_6,B
467791,Male,No,21,No,Doctor,1498,0,Low,5,Cat_7,D
463761,Male,Yes,33,Yes,Artist,662,1,Average,3,Cat_6,A
466098,Male,Yes,78,Yes,Lawyer,1011,1,High,2,Cat_6,A
460471,Female,No,18,No,,1011,0,Low,6,Cat_4,D
465783,Male,No,23,No,Healthcare,886,1,Low,5,Cat_3,D
467796,Female,No,27,No,Healthcare,858,9,Low,2,Cat_6,A
464859,Female,Yes,45,Yes,Artist,599,1,Average,3,Cat_6,B
467386,Male,No,31,No,Doctor,1328,0,Low,1,Cat_6,D
461984,Male,Yes,42,Yes,Artist,612,2,Average,2,Cat_6,C
467205,Female,No,37,Yes,Healthcare,853,1,Low,3,Cat_6,C
464525,Male,No,33,Yes,Entertainment,700,9,Low,2,Cat_6,D
467103,Male,No,32,Yes,Healthcare,853,1,Low,3,Cat_6,A
461067,Male,No,21,No,Healthcare,884,1,Low,3,Cat_3,D
462569,Female,No,32,No,Doctor,1307,7,Low,4,Cat_3,D
462069,Male,Yes,36,Yes,Artist,580,0,Average,2,Cat_6,B
465614,Male,Yes,43,Yes,Artist,611,9,Low,2,Cat_6,C
464822,Male,Yes,37,No,Entertainment,770,,Average,3,Cat_4,A
460252,Male,Yes,41,Yes,Artist,557,0,Low,2,Cat_6,A
466603,Male,Yes,41,Yes,Engineer,1646,1,Average,2,Cat_6,C
462884,Female,Yes,55,No,Artist,520,1,Low,2,Cat_3,B
462418,Male,Yes,61,No,Engineer,1538,9,Average,4,Cat_6,C
465699,Female,No,38,No,Artist,670,13,Low,2,Cat_4,D
466488,Male,Yes,62,Yes,Entertainment,737,0,Average,6,Cat_6,C
462783,Female,No,33,No,Marketing,718,0,Low,4,Cat_3,D
467063,Male,Yes,53,Yes,Entertainment,726,1,Average,2,Cat_6,B
461919,Male,No,38,Yes,Doctor,1365,0,Low,3,Cat_6,A
461844,Male,Yes,51,No,Artist,639,2,Average,4,Cat_7,C
460600,Female,No,41,Yes,Artist,505,2,Low,,Cat_3,A
462636,Female,Yes,36,No,Marketing,720,,Low,4,Cat_4,D
464981,Male,Yes,45,Yes,Artist,665,0,Average,4,Cat_6,C
466034,Female,Yes,71,No,Engineer,1559,2,Low,1,Cat_6,B
461078,Female,No,26,No,Homemaker,553,0,Low,6,Cat_3,A
465664,Female,Yes,84,Yes,Lawyer,1099,1,Low,1,Cat_6,A
467037,Male,Yes,56,No,Lawyer,1090,0,High,2,Cat_6,C
465474,Male,No,27,No,Marketing,769,8,Low,4,Cat_4,D
459158,Male,No,36,No,Engineer,1688,3,Low,3,Cat_6,D
461545,Female,Yes,70,Yes,Artist,510,1,Low,3,Cat_7,B
463819,Male,Yes,25,,Artist,590,8,Low,,Cat_6,A
464397,Female,Yes,40,Yes,Engineer,1721,0,Average,2,Cat_6,C
464003,Male,No,22,No,Healthcare,889,0,Low,4,Cat_2,D
466221,Male,Yes,48,Yes,Artist,540,4,Low,1,Cat_6,B
465172,Female,Yes,41,Yes,Artist,675,9,Average,2,Cat_6,C
460621,Male,Yes,77,Yes,Lawyer,1038,0,Low,2,Cat_3,C
467702,Male,Yes,72,Yes,Artist,644,6,Low,1,Cat_6,D
461036,Female,No,21,No,Healthcare,819,1,Low,3,Cat_3,D
460376,Female,No,29,Yes,Healthcare,887,3,Low,4,Cat_2,C
467348,Female,Yes,33,Yes,Homemaker,570,,Average,3,Cat_6,D
462595,Female,No,29,Yes,Artist,648,7,Low,7,Cat_4,D
461195,Male,No,18,No,Healthcare,880,0,Low,2,Cat_4,D
466353,Female,Yes,38,Yes,Engineer,1769,0,Average,2,Cat_6,B
466464,Female,Yes,48,Yes,Homemaker,509,3,Average,2,Cat_3,B
466287,Female,Yes,48,Yes,Doctor,1426,1,Average,2,Cat_2,A
462035,Female,No,37,Yes,Artist,617,3,Low,1,Cat_6,C
463082,Male,No,32,Yes,Healthcare,873,9,Low,5,Cat_6,D
463600,Male,No,33,No,Healthcare,867,3,Low,5,Cat_2,B
463679,Male,No,31,No,Healthcare,894,,Low,8,Cat_4,D
465812,Male,Yes,47,No,Artist,616,0,Average,5,Cat_4,A
465048,Male,Yes,63,Yes,Artist,608,1,Average,3,Cat_4,C
460025,Female,No,26,Yes,Healthcare,890,5,Low,2,Cat_6,D
466764,Male,Yes,65,Yes,Lawyer,1054,11,High,2,Cat_6,C
462125,Male,Yes,22,No,Healthcare,864,1,Average,4,Cat_7,D
459551,Female,Yes,42,No,Engineer,1505,4,Low,1,Cat_6,B
467152,Male,Yes,43,No,Artist,687,8,Low,1,Cat_6,A
461174,Female,No,23,No,Marketing,767,,Low,4,Cat_3,B
466420,Male,No,27,Yes,Artist,572,5,Low,4,Cat_3,B
460051,Male,No,42,Yes,Artist,587,7,Low,1,Cat_6,A
463144,Male,Yes,45,Yes,Executive,1464,1,High,3,Cat_6,C
465438,Male,No,33,Yes,Doctor,1331,9,Low,6,Cat_4,D
460438,Male,Yes,58,No,Executive,1549,0,High,4,Cat_3,B
459032,Male,No,21,No,Doctor,1442,0,Low,3,Cat_6,A
461199,Female,No,85,Yes,Homemaker,570,4,Low,1,Cat_6,D
462061,Male,No,41,No,Doctor,1309,1,Low,3,Cat_6,B
467623,Male,Yes,76,Yes,,1309,1,High,2,Cat_6,A
466119,Female,Yes,57,No,Engineer,1601,0,Low,1,Cat_3,B
460952,Male,Yes,38,No,Doctor,1439,0,Average,5,Cat_6,A
459024,Male,Yes,50,Yes,Artist,623,0,Average,5,Cat_6,C
461632,Male,No,25,Yes,Artist,646,,Low,1,Cat_6,D
464010,Male,No,33,No,Healthcare,875,1,Low,4,Cat_6,C
464405,Male,No,62,Yes,Entertainment,794,,Low,1,Cat_6,D
459189,Male,No,26,No,Healthcare,824,1,Low,6,Cat_6,C
466972,Male,Yes,25,Yes,Artist,638,12,Low,2,Cat_6,A
467072,Male,Yes,63,No,Executive,1380,1,High,3,Cat_6,C
462448,Male,No,19,No,Healthcare,829,,Low,3,Cat_6,D
467078,Female,Yes,26,No,Healthcare,876,,High,2,Cat_7,C
460437,Female,No,26,Yes,Artist,559,9,Low,1,Cat_6,A
463830,Female,No,30,Yes,Engineer,1774,3,Low,3,Cat_6,D
463475,Female,Yes,36,Yes,Doctor,1344,0,Low,1,Cat_6,B
462237,Female,No,22,No,Healthcare,840,1,Low,9,Cat_4,D
466804,Female,,40,Yes,Homemaker,519,4,Low,1,Cat_3,A
460184,Male,No,27,No,Doctor,1394,9,Low,4,Cat_6,D
461287,Male,Yes,42,Yes,Executive,1395,1,High,5,Cat_6,B
462039,Male,No,21,No,Healthcare,860,1,Low,2,Cat_2,D
467482,Male,Yes,38,Yes,Executive,1305,0,High,3,Cat_6,C
459081,Male,Yes,63,Yes,Artist,554,0,Average,4,Cat_6,C
463048,Female,Yes,47,Yes,Homemaker,516,,High,5,Cat_6,A
460711,Female,No,25,Yes,Engineer,1672,8,Low,3,Cat_6,D
462984,Female,Yes,69,Yes,Artist,600,1,High,2,Cat_6,B
459447,Male,Yes,53,Yes,Artist,610,9,Low,1,Cat_6,B
466008,Male,Yes,36,Yes,Artist,692,1,Low,2,Cat_6,C
467567,Male,No,27,Yes,Healthcare,818,1,Low,5,Cat_6,D
461001,Female,No,59,Yes,Artist,544,0,Low,,Cat_3,B
462836,Male,No,19,No,Healthcare,829,1,Low,3,Cat_6,D
462176,Male,Yes,29,No,Executive,1470,0,Average,2,,D
459580,Female,No,51,Yes,Lawyer,1033,6,Low,1,Cat_6,B
460160,Male,No,43,Yes,Entertainment,661,5,Low,1,Cat_3,D
460808,Male,No,42,Yes,Artist,587,1,Low,1,Cat_6,B
459640,Female,Yes,72,Yes,Doctor,1345,,High,2,Cat_6,C
467199,Male,No,37,Yes,Artist,582,7,Low,2,Cat_6,A
466939,Male,Yes,66,No,Lawyer,1013,0,High,2,Cat_6,B
461796,Male,Yes,39,Yes,Artist,638,1,Average,2,Cat_1,A
464686,Female,No,21,No,Entertainment,635,5,Low,5,Cat_4,D
460843,Male,No,21,No,Healthcare,817,1,Low,4,Cat_6,D
460370,Female,Yes,28,Yes,Executive,1320,8,High,2,Cat_6,C
465059,Male,Yes,56,Yes,Artist,545,0,Average,4,Cat_6,C
465531,Female,No,40,Yes,Homemaker,549,9,Low,,Cat_6,D
465925,Male,No,26,Yes,Healthcare,840,1,Low,1,Cat_6,D
464828,Male,No,18,No,Healthcare,874,8,Low,6,Cat_4,D
462230,Male,No,23,No,Healthcare,893,1,Low,8,Cat_4,D
466154,Female,Yes,45,Yes,Artist,630,1,Average,5,Cat_3,B
462197,Female,Yes,65,No,Engineer,1557,1,Average,3,Cat_4,A
461692,Female,Yes,87,No,Artist,636,0,Low,1,Cat_6,A
462019,Female,Yes,56,Yes,Artist,655,5,Average,4,Cat_6,C
460763,Male,No,47,Yes,Artist,606,1,Low,2,Cat_6,B
465740,Female,No,68,Yes,Doctor,1453,1,Low,1,Cat_6,A
460865,Male,No,18,No,Healthcare,882,1,Low,3,Cat_4,D
459991,Male,Yes,40,Yes,Artist,620,6,Low,1,Cat_6,A
463564,Female,Yes,41,Yes,Doctor,1490,0,Low,1,Cat_6,B
463749,Male,No,23,No,Healthcare,873,1,Low,4,Cat_6,D
464037,Male,No,35,Yes,Artist,605,9,Low,1,Cat_6,B
459180,Male,Yes,66,Yes,Executive,1384,1,High,2,Cat_6,C
460901,Male,No,22,No,Doctor,1462,8,Low,3,Cat_6,D
465312,Male,No,23,No,Healthcare,847,0,Low,4,Cat_6,D
466585,Male,No,18,No,Marketing,742,1,Low,4,Cat_1,D
460444,Male,Yes,60,No,Artist,518,0,Low,1,Cat_6,B
462209,Female,Yes,40,No,Artist,612,0,Low,1,Cat_4,D
462649,Female,Yes,30,No,Engineer,1653,,Average,8,Cat_4,D
464132,Male,No,28,No,Entertainment,700,1,Low,2,Cat_6,D
467601,Male,Yes,42,No,Artist,635,6,Low,2,Cat_6,B
464458,Male,No,46,Yes,Artist,590,1,Low,2,Cat_6,B
466346,Female,No,23,No,Healthcare,890,9,Low,4,Cat_4,D
465471,Male,Yes,43,Yes,Artist,613,0,Low,1,Cat_6,B
460179,Female,No,20,No,Entertainment,711,0,Low,6,Cat_2,B
461833,Female,No,27,Yes,Healthcare,891,5,Low,,Cat_6,C
459801,Female,No,27,Yes,Engineer,1750,4,Low,2,Cat_6,D
461719,Male,Yes,82,Yes,Lawyer,1087,0,Low,1,Cat_6,D
460831,Male,No,21,No,Healthcare,851,0,Low,4,Cat_6,D
463833,Female,No,25,No,Doctor,1304,,Low,4,Cat_4,A
464974,Male,Yes,60,No,Artist,605,0,Average,2,Cat_4,B
465344,Female,Yes,71,Yes,Lawyer,1049,0,High,2,Cat_6,C
460398,Female,No,39,Yes,Entertainment,632,7,Low,1,Cat_6,A
463681,Male,Yes,83,Yes,Lawyer,1047,,Low,1,Cat_6,D
459725,Female,Yes,35,Yes,Artist,590,1,Low,2,Cat_6,B
466580,Male,No,19,No,Healthcare,864,1,Low,4,Cat_7,D
464207,Male,No,53,Yes,Artist,532,0,Low,1,Cat_6,A
461281,Male,No,23,No,Healthcare,882,4,Low,9,Cat_2,D
465781,Male,No,20,No,Healthcare,869,8,Low,,Cat_3,D
461285,Male,No,20,No,Healthcare,872,,Low,3,Cat_6,D
463360,Female,Yes,50,Yes,Artist,662,4,Low,1,Cat_6,B
461622,Male,Yes,35,Yes,Executive,1349,4,High,4,Cat_6,C
462911,Male,Yes,32,Yes,Doctor,1366,11,Average,2,Cat_6,A
463963,Female,Yes,33,No,Engineer,1527,5,High,3,Cat_6,D
467297,Female,Yes,53,Yes,Artist,623,1,Average,3,Cat_6,C
461744,Male,Yes,47,Yes,Artist,608,0,Average,4,Cat_6,B
464696,Female,No,37,Yes,Engineer,1746,0,Low,1,Cat_4,A
460929,Male,Yes,50,Yes,Artist,690,0,Average,4,Cat_6,C
462840,Female,No,23,No,Healthcare,873,9,Low,3,Cat_6,D
460251,Female,No,30,Yes,Entertainment,693,9,Low,1,Cat_6,D
465476,Female,No,28,No,Healthcare,876,3,Low,2,Cat_6,A
461534,Male,Yes,39,Yes,Artist,561,1,Low,1,Cat_6,B
465097,Male,Yes,81,No,Lawyer,1029,1,High,2,Cat_6,A
464391,Female,Yes,65,No,Engineer,1595,0,Average,2,Cat_6,B
461619,Male,Yes,53,Yes,Executive,1500,,High,3,Cat_6,C
466519,Male,Yes,37,,Entertainment,750,0,Low,,Cat_3,B
460833,Male,Yes,30,Yes,Healthcare,858,0,Low,2,Cat_6,A
464425,Male,No,40,Yes,Artist,623,8,Low,1,Cat_6,B
462231,Male,No,28,Yes,Artist,567,4,Low,6,Cat_4,B
464688,Male,Yes,28,Yes,Doctor,1497,0,Low,9,Cat_4,D
466141,Female,Yes,60,Yes,Homemaker,591,1,Low,4,Cat_6,C
464435,Male,Yes,48,Yes,Entertainment,610,1,Low,3,Cat_6,A
467824,Male,Yes,70,Yes,Lawyer,1059,3,Low,1,Cat_6,D
459670,Female,Yes,39,Yes,Entertainment,790,7,Average,2,Cat_6,B
462515,Male,Yes,42,No,Doctor,1301,5,Average,5,Cat_6,B
461604,Male,Yes,38,No,Entertainment,772,1,Average,2,Cat_6,B
462472,Male,No,35,Yes,Artist,654,0,Low,1,Cat_6,C
465149,Male,Yes,43,Yes,Entertainment,715,1,Average,3,Cat_6,B
459673,Female,Yes,83,Yes,Lawyer,1088,1,Low,1,Cat_6,B
465507,Male,Yes,43,Yes,Artist,617,8,Low,1,Cat_6,B
467393,Female,Yes,46,Yes,Artist,510,0,Average,4,Cat_6,C
460713,Male,Yes,50,Yes,Doctor,1367,0,Average,3,Cat_6,B
465366,Female,No,38,Yes,Artist,580,8,Low,1,Cat_6,B
465073,Male,Yes,69,No,Executive,1544,1,High,2,Cat_6,C
464626,Female,Yes,38,Yes,Artist,505,1,Average,2,Cat_6,C
465450,Female,No,26,Yes,Healthcare,839,0,Low,3,Cat_6,D
461157,Male,No,37,No,Healthcare,830,0,Low,5,Cat_3,A
465032,Male,Yes,72,Yes,Executive,1556,0,High,2,Cat_6,C
460965,Male,Yes,52,Yes,Artist,524,1,Average,4,Cat_6,B
466166,Male,Yes,85,Yes,Lawyer,1099,1,High,2,Cat_4,A
460131,Female,No,29,Yes,Healthcare,897,6,Low,3,Cat_6,D
465577,Male,No,26,No,Healthcare,875,0,Low,4,Cat_3,C
463334,Female,No,33,Yes,Doctor,1393,0,Low,6,Cat_4,C
462100,Female,No,40,Yes,Healthcare,893,0,Low,1,Cat_2,D
459125,Female,No,32,Yes,Artist,636,,Low,7,Cat_6,A
467734,Male,Yes,79,Yes,Lawyer,1008,2,High,2,Cat_6,B
462865,Female,No,25,Yes,Healthcare,850,,Low,1,Cat_6,D
465932,Male,No,35,No,Artist,526,1,Low,1,Cat_7,A
460377,Female,Yes,68,Yes,Lawyer,1093,0,Low,1,Cat_6,C
463138,Female,No,28,No,Homemaker,529,,Low,,Cat_3,D
461202,Male,No,33,Yes,Healthcare,859,,Low,4,Cat_6,C
466288,Male,Yes,36,Yes,Artist,512,7,Average,5,Cat_2,B
459161,Male,Yes,51,Yes,Executive,1517,3,High,5,Cat_6,C
466780,Female,No,36,Yes,Artist,571,11,Low,,Cat_6,A
466959,Male,Yes,25,Yes,Artist,649,8,Low,4,Cat_6,D
463786,Female,Yes,37,Yes,Artist,656,,Average,2,Cat_6,C
459093,Female,Yes,39,Yes,Doctor,1440,8,Average,2,,C
463747,Female,Yes,35,Yes,Artist,524,0,Average,2,Cat_6,C
460259,Male,No,21,No,Healthcare,881,1,Low,4,Cat_2,D
464494,Female,Yes,55,Yes,Artist,586,1,Average,4,Cat_3,C
466563,Female,No,20,No,Marketing,749,,Low,4,Cat_6,D
466722,Male,Yes,35,No,Executive,1440,1,High,3,Cat_6,C
460561,Female,No,39,No,Engineer,1597,6,Low,1,Cat_3,C
461522,Male,Yes,83,No,Executive,1451,1,High,2,Cat_6,D
459039,Male,Yes,45,Yes,Artist,506,1,Average,2,Cat_6,C
459452,Male,Yes,40,Yes,Artist,657,9,Low,2,Cat_6,C
461713,Female,No,27,Yes,Artist,533,1,Low,5,Cat_6,C
461567,Male,Yes,51,No,Entertainment,722,7,Average,3,Cat_6,C
461495,Male,Yes,35,Yes,Artist,688,1,Average,3,Cat_6,B
461602,Female,No,26,Yes,Artist,631,0,Low,,Cat_6,A
461781,Male,Yes,57,Yes,Artist,644,0,Low,2,Cat_6,C
462126,Male,Yes,20,No,Healthcare,851,1,Average,4,Cat_7,D
