,Gender,Ever_Married,Age,Graduated,Profession,Income,Work_Experience,Spending_Score,Family_Size,clusterNo
6701,1,1.0,80,1.0,3.0,1073,0.0,1,1.0,0
6702,1,1.0,50,1.0,1.0,898,1.0,1,3.0,0
6703,1,0.0,28,1.0,1.0,841,3.0,1,3.0,0
6704,1,1.0,66,1.0,5.0,695,0.0,1,2.0,1
6705,0,1.0,58,0.0,6.0,1318,1.0,3,5.0,3
6706,1,0.0,42,1.0,7.0,1460,0.0,1,3.0,3
6707,1,0.0,37,1.0,5.0,533,0.0,1,3.0,1
6708,0,1.0,49,1.0,5.0,605,0.0,1,1.0,1
6709,0,0.0,39,1.0,4.0,703,3.0,1,2.0,1
6710,1,0.0,21,0.0,1.0,877,3.0,1,5.0,0
6711,0,1.0,69,0.0,3.0,1086,0.0,1,3.0,0
6712,1,1.0,50,1.0,5.0,628,1.0,3,5.0,1
6713,0,1.0,37,1.0,4.0,736,8.0,2,2.0,1
6714,0,1.0,61,0.0,4.0,617,1.0,1,2.0,1
6715,0,1.0,52,1.0,6.0,1322,1.0,3,4.0,3
6716,1,0.0,23,0.0,1.0,806,1.0,1,4.0,0
6717,0,1.0,35,1.0,5.0,598,3.0,2,3.0,1
6718,1,1.0,49,1.0,5.0,567,0.0,3,4.0,1
6719,1,0.0,27,1.0,2.0,1544,9.0,1,7.0,2
6720,0,0.0,43,1.0,5.0,671,1.0,1,2.0,1
6721,1,0.0,35,0.0,4.0,735,1.0,1,1.0,1
6722,1,1.0,52,0.0,6.0,1573,1.0,1,1.0,2
6723,0,1.0,31,0.0,7.0,1322,3.0,2,2.0,3
6724,1,0.0,43,1.0,7.0,1424,0.0,1,3.0,3
6725,0,1.0,48,1.0,6.0,1430,0.0,3,4.0,3
6727,0,0.0,26,0.0,5.0,592,8.0,1,5.0,1
6728,1,0.0,49,1.0,5.0,665,1.0,1,2.0,1
6729,0,0.0,37,1.0,4.0,665,0.0,1,1.0,1
6730,0,0.0,30,0.0,6.0,1372,13.0,1,4.0,3
6731,0,0.0,43,0.0,4.0,722,0.0,1,1.0,1
6732,1,0.0,42,1.0,5.0,613,0.0,1,3.0,1
6733,0,1.0,60,1.0,5.0,558,0.0,2,2.0,1
6734,0,1.0,71,0.0,6.0,1421,1.0,3,3.0,3
6735,1,0.0,23,0.0,1.0,811,4.0,1,7.0,0
6736,0,1.0,81,1.0,3.0,1021,9.0,1,1.0,0
6737,1,1.0,45,1.0,2.0,1633,2.0,1,1.0,2
6738,0,0.0,33,1.0,5.0,594,1.0,1,2.0,1
6739,0,0.0,25,0.0,4.0,761,8.0,1,2.0,0
6740,0,1.0,38,0.0,6.0,1469,1.0,2,5.0,3
6741,0,1.0,25,1.0,6.0,1446,8.0,3,2.0,3
6742,0,1.0,62,1.0,5.0,697,1.0,3,2.0,1
6743,0,1.0,45,1.0,5.0,625,1.0,1,4.0,1
6744,1,0.0,63,1.0,5.0,570,1.0,1,2.0,1
6745,1,1.0,39,1.0,5.0,590,0.0,3,2.0,1
6746,1,0.0,25,0.0,2.0,1590,1.0,1,1.0,2
6747,1,0.0,67,1.0,5.0,661,0.0,1,1.0,1
6748,0,1.0,81,1.0,4.0,650,1.0,1,1.0,1
6749,0,0.0,31,1.0,5.0,643,1.0,1,4.0,1
6750,0,0.0,22,0.0,1.0,805,1.0,1,4.0,0
6752,1,0.0,33,0.0,2.0,1656,1.0,1,2.0,2
6753,1,1.0,42,0.0,5.0,634,8.0,3,5.0,1
6754,0,1.0,70,1.0,3.0,1054,3.0,1,1.0,0
6755,0,1.0,25,0.0,6.0,1451,4.0,3,8.0,3
6756,0,1.0,66,1.0,5.0,516,3.0,2,2.0,1
6757,1,1.0,41,1.0,5.0,645,1.0,3,2.0,1
6758,1,1.0,40,1.0,5.0,525,1.0,1,1.0,1
6759,1,1.0,50,1.0,5.0,633,0.0,2,2.0,1
6761,1,0.0,31,0.0,4.0,721,9.0,1,4.0,1
6762,1,1.0,63,1.0,5.0,526,0.0,2,2.0,1
6763,0,1.0,57,0.0,6.0,1497,0.0,3,4.0,3
6764,1,0.0,40,1.0,5.0,586,0.0,1,1.0,1
6765,0,1.0,39,0.0,6.0,1516,3.0,3,4.0,3
6766,1,1.0,45,1.0,5.0,578,8.0,3,3.0,1
6767,1,0.0,32,0.0,1.0,808,0.0,1,3.0,0
6768,0,0.0,25,1.0,1.0,864,1.0,1,3.0,0
6769,1,0.0,22,0.0,1.0,852,0.0,1,4.0,0
6770,1,0.0,38,1.0,5.0,697,1.0,1,3.0,1
6771,0,1.0,37,1.0,5.0,517,9.0,2,2.0,1
6772,0,1.0,78,0.0,3.0,1044,1.0,3,2.0,0
6773,1,1.0,37,1.0,5.0,664,2.0,2,2.0,1
6774,0,1.0,43,1.0,1.0,894,5.0,2,2.0,0
6775,0,0.0,23,0.0,1.0,805,1.0,1,4.0,0
6776,0,0.0,43,0.0,5.0,542,0.0,1,1.0,1
6777,0,1.0,43,1.0,5.0,591,2.0,2,2.0,1
6778,0,1.0,71,0.0,3.0,1049,3.0,3,2.0,0
6779,1,1.0,38,1.0,5.0,678,8.0,1,1.0,1
6781,1,0.0,27,1.0,1.0,853,0.0,1,3.0,0
6782,0,1.0,48,1.0,6.0,1568,9.0,3,4.0,2
6783,1,0.0,35,1.0,2.0,1582,3.0,1,2.0,2
6784,0,1.0,53,1.0,5.0,681,1.0,2,3.0,1
6785,1,1.0,41,0.0,2.0,1516,0.0,1,2.0,3
6786,1,0.0,28,1.0,9.0,735,0.0,1,2.0,1
6787,0,0.0,22,0.0,1.0,895,1.0,1,6.0,0
6788,0,0.0,27,1.0,1.0,837,3.0,1,3.0,0
6789,1,1.0,43,1.0,5.0,583,3.0,2,2.0,1
6790,0,1.0,68,1.0,3.0,1081,3.0,3,2.0,0
6791,0,1.0,28,0.0,7.0,1319,0.0,2,2.0,3
6792,1,1.0,48,1.0,7.0,1464,1.0,2,6.0,3
6793,0,1.0,42,1.0,5.0,553,14.0,1,2.0,1
6794,1,0.0,38,1.0,1.0,817,0.0,1,4.0,0
6795,1,0.0,42,1.0,2.0,1697,6.0,1,3.0,2
6796,0,0.0,43,1.0,4.0,736,1.0,1,2.0,1
6797,1,1.0,46,1.0,5.0,621,1.0,2,2.0,1
6798,1,0.0,43,1.0,2.0,1503,1.0,1,2.0,3
6799,1,0.0,28,1.0,1.0,827,1.0,1,6.0,0
6800,1,1.0,48,1.0,2.0,1720,0.0,2,4.0,2
6801,0,1.0,82,0.0,3.0,1034,1.0,3,2.0,0
6802,0,1.0,49,1.0,5.0,618,1.0,1,2.0,1
6803,1,1.0,41,1.0,5.0,539,0.0,2,2.0,1
6804,0,1.0,66,1.0,4.0,731,0.0,2,2.0,1
6805,0,0.0,22,0.0,1.0,880,0.0,1,5.0,0
6806,1,0.0,31,1.0,1.0,856,9.0,1,3.0,0
6807,1,1.0,49,1.0,5.0,586,3.0,3,5.0,1
6808,0,1.0,77,0.0,3.0,1007,1.0,3,2.0,0
6809,0,0.0,41,1.0,4.0,783,0.0,1,2.0,0
6810,0,1.0,78,0.0,4.0,730,0.0,1,1.0,1
6811,0,0.0,41,1.0,5.0,571,7.0,1,1.0,1
6812,1,1.0,39,1.0,5.0,593,3.0,2,2.0,1
6813,0,1.0,50,1.0,6.0,1372,0.0,3,3.0,3
6814,0,1.0,35,1.0,5.0,583,3.0,2,2.0,1
6815,1,1.0,52,1.0,7.0,1498,1.0,2,3.0,3
6817,1,1.0,50,1.0,2.0,1611,4.0,2,4.0,2
6818,0,1.0,52,0.0,2.0,1508,3.0,1,1.0,3
6819,0,1.0,63,0.0,1.0,806,0.0,2,4.0,0
6820,1,1.0,47,1.0,5.0,577,0.0,1,3.0,1
6821,1,1.0,41,1.0,8.0,511,3.0,2,4.0,1
6822,1,0.0,38,0.0,5.0,593,4.0,1,2.0,1
6823,0,0.0,32,0.0,7.0,1337,2.0,1,2.0,3
6824,0,0.0,31,0.0,1.0,887,0.0,1,6.0,0
6825,0,1.0,36,0.0,6.0,1460,1.0,3,3.0,3
6826,0,1.0,67,1.0,5.0,567,0.0,1,1.0,1
6827,0,0.0,41,1.0,4.0,717,3.0,1,1.0,1
6828,0,1.0,53,1.0,4.0,678,8.0,2,4.0,1
6829,0,1.0,51,1.0,5.0,525,0.0,1,1.0,1
6830,0,1.0,56,0.0,6.0,1436,0.0,1,2.0,3
6831,1,1.0,45,1.0,5.0,502,3.0,3,3.0,1
6832,0,1.0,72,1.0,6.0,1535,1.0,3,4.0,2
6833,1,1.0,42,1.0,5.0,505,2.0,2,2.0,1
6834,1,1.0,26,0.0,8.0,504,9.0,2,2.0,1
6835,1,0.0,29,0.0,4.0,779,9.0,1,3.0,0
6836,0,0.0,37,1.0,4.0,752,1.0,1,2.0,1
6837,0,0.0,18,0.0,1.0,879,1.0,1,4.0,0
6839,0,0.0,29,0.0,9.0,733,1.0,1,7.0,1
6840,1,0.0,70,1.0,3.0,1023,0.0,1,1.0,0
6841,1,0.0,19,0.0,1.0,814,1.0,1,5.0,0
6842,0,1.0,46,1.0,5.0,696,5.0,2,2.0,1
6843,0,1.0,53,0.0,6.0,1433,1.0,3,4.0,3
6844,1,1.0,50,1.0,5.0,652,0.0,1,1.0,1
6845,1,1.0,43,1.0,5.0,675,1.0,2,3.0,1
6846,1,0.0,23,0.0,1.0,815,0.0,1,4.0,0
6847,1,1.0,61,1.0,5.0,554,0.0,2,2.0,1
6848,0,1.0,27,1.0,7.0,1464,9.0,2,2.0,3
6850,1,1.0,83,1.0,3.0,1010,1.0,1,1.0,0
6851,0,1.0,32,1.0,1.0,855,5.0,1,2.0,0
6852,0,1.0,58,1.0,5.0,553,1.0,2,5.0,1
6853,0,1.0,67,1.0,7.0,1310,1.0,2,3.0,3
6854,1,0.0,19,0.0,1.0,836,8.0,1,5.0,0
6855,0,1.0,88,1.0,3.0,1004,0.0,3,2.0,0
6856,0,1.0,35,1.0,5.0,512,7.0,1,2.0,1
6857,0,1.0,45,1.0,5.0,525,0.0,2,4.0,1
6858,1,1.0,35,1.0,5.0,549,9.0,2,4.0,1
6859,1,1.0,27,0.0,1.0,891,0.0,1,2.0,0
6860,0,1.0,35,1.0,6.0,1547,4.0,3,3.0,2
6861,1,0.0,20,0.0,1.0,898,2.0,1,3.0,0
6862,0,1.0,41,0.0,4.0,735,12.0,2,3.0,1
6863,1,0.0,33,0.0,1.0,842,1.0,1,6.0,0
6864,0,1.0,58,1.0,5.0,542,0.0,1,1.0,1
6865,0,1.0,86,0.0,6.0,1329,0.0,3,2.0,3
6866,0,1.0,61,0.0,2.0,1765,7.0,2,5.0,2
6867,0,0.0,32,1.0,5.0,624,0.0,1,3.0,1
6868,0,0.0,20,0.0,1.0,808,0.0,1,3.0,0
6869,0,0.0,32,0.0,5.0,616,0.0,1,4.0,1
6870,1,1.0,69,0.0,5.0,586,0.0,3,2.0,1
6871,1,0.0,35,1.0,4.0,690,9.0,1,4.0,1
6872,1,0.0,72,1.0,3.0,1038,1.0,1,2.0,0
6873,1,1.0,37,1.0,5.0,617,0.0,1,1.0,1
6874,0,0.0,22,0.0,1.0,900,0.0,1,3.0,0
6875,1,0.0,25,0.0,1.0,893,0.0,1,3.0,0
6876,0,0.0,33,1.0,1.0,852,4.0,1,1.0,0
6877,0,1.0,40,0.0,6.0,1569,0.0,2,4.0,2
6878,1,1.0,55,1.0,5.0,650,1.0,1,2.0,1
6879,0,1.0,23,0.0,6.0,1370,1.0,3,9.0,3
6880,1,1.0,51,0.0,7.0,1464,1.0,3,1.0,3
6881,0,1.0,69,0.0,7.0,1478,0.0,2,3.0,3
6882,1,1.0,73,0.0,3.0,1084,0.0,3,2.0,0
6884,1,0.0,20,0.0,9.0,752,1.0,1,3.0,1
6885,1,0.0,53,1.0,5.0,694,1.0,1,1.0,1
6886,1,1.0,46,1.0,5.0,525,0.0,2,4.0,1
6887,1,1.0,53,1.0,2.0,1597,0.0,1,4.0,2
6888,0,1.0,53,0.0,6.0,1392,0.0,2,5.0,3
6889,0,1.0,50,0.0,6.0,1500,0.0,3,4.0,3
6890,1,1.0,66,1.0,5.0,697,1.0,2,3.0,1
6891,1,1.0,86,1.0,3.0,1015,1.0,1,2.0,0
6892,1,0.0,27,1.0,7.0,1348,8.0,1,1.0,3
6893,1,0.0,42,1.0,5.0,650,8.0,1,1.0,1
6894,0,0.0,33,0.0,9.0,718,11.0,1,9.0,1
6895,0,1.0,82,0.0,6.0,1373,1.0,3,2.0,3
6896,0,1.0,26,0.0,4.0,780,8.0,1,2.0,0
6897,0,1.0,38,1.0,2.0,1681,0.0,2,4.0,2
6898,1,0.0,32,1.0,5.0,648,6.0,1,7.0,1
6899,0,0.0,20,0.0,1.0,840,1.0,1,5.0,0
6900,0,0.0,27,0.0,4.0,792,0.0,1,3.0,0
6901,0,0.0,22,0.0,1.0,843,0.0,1,4.0,0
6902,0,1.0,80,1.0,3.0,1041,0.0,3,3.0,0
6903,1,1.0,32,1.0,5.0,588,3.0,3,3.0,1
6904,0,1.0,77,1.0,3.0,1020,0.0,1,1.0,0
6905,0,0.0,22,0.0,1.0,897,1.0,1,2.0,0
6906,1,1.0,32,1.0,1.0,809,0.0,1,2.0,0
6907,0,1.0,47,1.0,6.0,1453,9.0,1,3.0,3
6908,0,1.0,49,1.0,4.0,688,1.0,2,2.0,1
6909,0,1.0,55,1.0,6.0,1542,0.0,3,9.0,2
6910,0,0.0,28,1.0,4.0,692,1.0,1,2.0,1
6911,0,1.0,59,1.0,5.0,521,3.0,1,3.0,1
6912,1,1.0,42,0.0,7.0,1461,1.0,1,1.0,3
6913,1,0.0,37,1.0,5.0,673,8.0,1,3.0,1
6914,1,0.0,20,0.0,1.0,895,1.0,1,3.0,0
6915,0,1.0,43,1.0,9.0,744,0.0,3,6.0,1
6916,1,1.0,73,1.0,7.0,1457,0.0,1,1.0,3
6917,1,0.0,46,0.0,2.0,1608,1.0,1,3.0,2
6918,0,1.0,28,0.0,7.0,1365,0.0,2,2.0,3
6919,1,1.0,35,1.0,4.0,675,9.0,2,2.0,1
6920,1,1.0,48,1.0,5.0,594,3.0,3,3.0,1
6921,1,0.0,32,1.0,5.0,664,0.0,1,3.0,1
6922,0,1.0,66,1.0,6.0,1308,0.0,2,2.0,3
6923,1,1.0,47,1.0,5.0,689,8.0,3,2.0,1
6924,0,1.0,28,1.0,1.0,804,1.0,1,2.0,0
6925,1,1.0,35,1.0,5.0,655,3.0,2,2.0,1
6926,1,1.0,75,1.0,3.0,1082,1.0,3,2.0,0
6927,0,1.0,48,1.0,6.0,1528,1.0,3,3.0,3
6928,0,0.0,41,1.0,4.0,767,1.0,1,4.0,0
6929,1,0.0,25,0.0,7.0,1343,1.0,1,3.0,3
6930,1,1.0,52,0.0,7.0,1340,0.0,2,3.0,3
6931,0,1.0,58,1.0,7.0,1483,0.0,2,2.0,3
6932,1,0.0,26,0.0,1.0,838,3.0,1,1.0,0
6933,1,0.0,49,1.0,5.0,543,0.0,1,3.0,1
6934,0,0.0,28,1.0,9.0,782,9.0,1,5.0,0
6935,0,0.0,53,1.0,5.0,608,0.0,1,1.0,1
6936,1,0.0,27,1.0,7.0,1322,0.0,1,4.0,3
6937,1,0.0,33,1.0,4.0,763,0.0,1,4.0,0
6938,1,1.0,89,1.0,3.0,1031,0.0,3,2.0,0
6939,1,0.0,40,1.0,5.0,562,1.0,1,1.0,1
6940,0,1.0,47,0.0,6.0,1561,3.0,3,4.0,2
6941,0,0.0,27,0.0,1.0,853,10.0,1,5.0,0
6942,0,1.0,37,1.0,6.0,1396,1.0,1,6.0,3
6943,0,1.0,56,0.0,3.0,1014,0.0,3,3.0,0
6944,0,1.0,48,1.0,6.0,1388,2.0,3,5.0,3
6945,1,0.0,32,1.0,2.0,1657,0.0,1,1.0,2
6946,0,1.0,39,1.0,7.0,1303,1.0,2,3.0,3
6947,0,1.0,39,1.0,5.0,571,3.0,2,4.0,1
6948,1,0.0,39,1.0,5.0,532,9.0,1,1.0,1
6949,0,1.0,60,0.0,5.0,667,1.0,3,4.0,1
6950,1,0.0,33,1.0,2.0,1656,9.0,1,2.0,2
6951,1,1.0,50,0.0,5.0,624,0.0,2,4.0,1
6952,0,1.0,58,1.0,4.0,797,3.0,1,2.0,0
6953,1,0.0,20,0.0,4.0,768,1.0,1,4.0,0
6954,0,0.0,29,1.0,1.0,899,3.0,1,4.0,0
6955,1,0.0,37,0.0,2.0,1556,0.0,1,1.0,2
6956,0,1.0,25,1.0,7.0,1441,1.0,1,2.0,3
6957,0,1.0,37,1.0,4.0,789,11.0,1,6.0,0
6958,0,1.0,68,1.0,2.0,1739,0.0,1,1.0,2
6959,0,0.0,20,0.0,1.0,888,2.0,1,3.0,0
6961,1,1.0,30,0.0,7.0,1355,1.0,2,6.0,3
6962,1,1.0,83,1.0,5.0,524,0.0,3,2.0,1
6963,1,0.0,52,1.0,5.0,695,0.0,1,1.0,1
6964,1,0.0,19,0.0,1.0,851,7.0,1,1.0,0
6965,1,1.0,36,1.0,2.0,1785,11.0,1,2.0,2
6966,0,0.0,31,0.0,1.0,816,1.0,1,4.0,0
6967,0,1.0,51,1.0,5.0,699,0.0,2,2.0,1
6968,1,1.0,53,1.0,5.0,660,8.0,2,2.0,1
6969,1,0.0,31,1.0,1.0,891,1.0,1,1.0,0
6970,0,1.0,57,0.0,4.0,646,0.0,1,4.0,1
6971,0,1.0,36,1.0,5.0,618,0.0,2,5.0,1
6972,0,0.0,35,0.0,7.0,1424,3.0,1,3.0,3
6973,1,0.0,41,1.0,9.0,772,1.0,1,2.0,0
6974,0,1.0,69,1.0,5.0,561,0.0,1,1.0,1
6975,0,1.0,37,0.0,4.0,778,11.0,2,2.0,0
6977,1,0.0,49,1.0,7.0,1481,0.0,1,1.0,3
6978,0,1.0,59,1.0,9.0,716,0.0,2,3.0,1
6979,1,1.0,37,1.0,7.0,1377,2.0,3,2.0,3
6980,1,1.0,68,1.0,3.0,1061,3.0,3,4.0,0
6981,0,0.0,29,0.0,4.0,689,3.0,1,3.0,1
6982,1,0.0,42,1.0,5.0,533,1.0,1,2.0,1
6984,1,1.0,46,1.0,5.0,544,1.0,2,4.0,1
6985,0,0.0,49,0.0,4.0,681,1.0,1,3.0,1
6986,1,0.0,33,1.0,2.0,1752,1.0,1,5.0,2
6987,0,1.0,33,0.0,5.0,506,1.0,1,3.0,1
6988,1,0.0,25,0.0,2.0,1725,3.0,1,3.0,2
6989,0,0.0,32,0.0,9.0,762,0.0,1,3.0,0
6990,1,1.0,87,1.0,3.0,1045,0.0,3,2.0,0
6991,0,1.0,52,1.0,4.0,774,0.0,2,4.0,0
6992,1,0.0,27,0.0,2.0,1691,14.0,1,8.0,2
6993,0,1.0,63,1.0,4.0,795,6.0,1,2.0,0
6994,1,1.0,89,1.0,3.0,1042,1.0,3,2.0,0
6995,1,1.0,86,1.0,5.0,623,3.0,1,4.0,1
6996,0,1.0,31,0.0,6.0,1407,1.0,2,2.0,3
6997,1,0.0,41,1.0,5.0,668,0.0,1,1.0,1
6998,1,1.0,35,0.0,5.0,590,3.0,2,2.0,1
6999,1,1.0,50,1.0,5.0,620,1.0,3,7.0,1
7000,1,1.0,70,0.0,2.0,1528,0.0,2,2.0,3
7001,1,1.0,55,1.0,2.0,1715,1.0,2,3.0,2
7002,1,1.0,36,1.0,8.0,525,8.0,2,5.0,1
7003,1,1.0,66,1.0,3.0,1025,4.0,1,1.0,0
7005,1,1.0,49,0.0,2.0,1505,5.0,2,5.0,3
7006,0,1.0,65,1.0,5.0,648,1.0,2,4.0,1
7007,1,0.0,23,0.0,1.0,878,1.0,1,4.0,0
7008,0,1.0,45,0.0,5.0,665,3.0,3,4.0,1
7009,0,0.0,33,0.0,4.0,787,1.0,1,5.0,0
7010,0,1.0,48,1.0,6.0,1465,1.0,3,3.0,3
7011,0,0.0,28,1.0,1.0,861,5.0,1,4.0,0
7012,1,0.0,27,1.0,5.0,517,0.0,1,8.0,1
7013,1,1.0,45,1.0,2.0,1544,1.0,1,3.0,2
7014,1,1.0,49,1.0,4.0,719,2.0,2,3.0,1
7016,1,1.0,56,1.0,5.0,505,1.0,2,2.0,1
7017,0,0.0,21,0.0,1.0,827,3.0,1,1.0,0
7018,1,1.0,29,0.0,5.0,651,0.0,2,2.0,1
7019,0,0.0,33,0.0,4.0,668,3.0,1,3.0,1
7020,1,1.0,57,1.0,5.0,672,0.0,2,4.0,1
7021,0,1.0,65,0.0,4.0,780,1.0,1,1.0,0
7022,1,1.0,61,1.0,2.0,1713,1.0,2,5.0,2
7023,1,0.0,32,0.0,1.0,824,0.0,1,4.0,0
7024,0,1.0,35,1.0,5.0,686,1.0,1,1.0,1
7025,1,1.0,82,1.0,3.0,1043,1.0,3,2.0,0
7026,1,1.0,37,0.0,2.0,1703,1.0,1,4.0,2
7027,1,0.0,26,0.0,2.0,1629,0.0,1,5.0,2
7028,0,0.0,32,1.0,1.0,845,2.0,1,3.0,0
7029,1,1.0,81,1.0,3.0,1057,1.0,3,2.0,0
7030,0,0.0,49,1.0,5.0,512,0.0,1,1.0,1
7031,0,1.0,46,1.0,9.0,752,1.0,1,3.0,1
7032,1,0.0,20,0.0,7.0,1346,3.0,1,4.0,3
7034,0,0.0,27,1.0,4.0,664,9.0,1,3.0,1
7035,1,1.0,66,1.0,3.0,1023,6.0,2,4.0,0
7036,0,1.0,31,1.0,5.0,673,0.0,2,3.0,1
7037,0,1.0,53,1.0,7.0,1328,4.0,2,2.0,3
7038,1,0.0,29,1.0,7.0,1470,0.0,1,5.0,3
7039,0,1.0,70,0.0,6.0,1534,3.0,3,2.0,2
7040,0,1.0,60,1.0,4.0,676,1.0,2,5.0,1
7041,1,0.0,43,0.0,7.0,1445,4.0,1,6.0,3
7042,0,1.0,73,1.0,4.0,792,5.0,1,1.0,0
7043,1,0.0,47,0.0,2.0,1521,3.0,1,3.0,3
7044,0,1.0,47,0.0,4.0,705,0.0,2,3.0,1
7045,0,0.0,20,0.0,1.0,816,1.0,1,3.0,0
7046,0,1.0,38,1.0,5.0,510,0.0,1,2.0,1
7047,1,1.0,56,1.0,3.0,1097,5.0,3,9.0,0
7048,0,1.0,51,1.0,5.0,540,0.0,2,5.0,1
7049,0,1.0,27,1.0,5.0,619,4.0,2,2.0,1
7050,0,0.0,30,1.0,5.0,573,2.0,1,2.0,1
7051,0,1.0,49,1.0,5.0,563,1.0,2,4.0,1
7052,1,0.0,30,1.0,1.0,824,0.0,1,6.0,0
7053,0,1.0,26,0.0,7.0,1485,9.0,2,2.0,3
7054,1,1.0,58,0.0,9.0,793,3.0,2,6.0,0
7055,0,1.0,42,1.0,5.0,559,3.0,2,4.0,1
7056,0,0.0,23,0.0,1.0,870,0.0,1,3.0,0
7057,0,1.0,49,1.0,6.0,1321,1.0,3,5.0,3
7058,0,1.0,59,1.0,6.0,1393,3.0,3,4.0,3
7059,0,0.0,31,1.0,1.0,865,8.0,1,3.0,0
7060,1,1.0,49,1.0,5.0,527,0.0,2,5.0,1
7061,0,0.0,31,1.0,2.0,1781,3.0,1,4.0,2
7062,0,1.0,32,1.0,5.0,539,9.0,2,2.0,1
7063,0,1.0,41,1.0,4.0,667,5.0,1,1.0,1
7064,0,1.0,71,1.0,6.0,1413,1.0,3,4.0,3
7065,0,1.0,62,1.0,4.0,731,0.0,2,3.0,1
7066,0,0.0,26,1.0,5.0,595,3.0,1,4.0,1
7067,1,0.0,41,0.0,7.0,1421,0.0,1,1.0,3
7068,0,0.0,41,1.0,7.0,1490,2.0,1,2.0,3
7069,0,0.0,38,1.0,5.0,601,3.0,1,1.0,1
7070,0,1.0,53,1.0,5.0,692,3.0,2,3.0,1
7071,0,1.0,46,1.0,7.0,1414,2.0,1,4.0,3
7072,0,1.0,50,1.0,6.0,1468,1.0,3,3.0,3
7073,1,1.0,40,0.0,5.0,656,1.0,1,1.0,1
7074,1,0.0,49,0.0,5.0,544,9.0,1,1.0,1
7075,1,0.0,30,1.0,1.0,835,9.0,1,3.0,0
7076,0,1.0,36,1.0,5.0,612,0.0,2,4.0,1
7077,1,1.0,66,1.0,3.0,1025,0.0,3,3.0,0
7078,0,1.0,31,0.0,9.0,749,3.0,1,4.0,1
7080,1,0.0,26,0.0,1.0,833,1.0,1,3.0,0
7081,1,0.0,27,0.0,1.0,884,0.0,1,4.0,0
7082,0,1.0,70,0.0,3.0,1083,3.0,1,1.0,0
7083,0,1.0,43,0.0,4.0,762,3.0,2,3.0,0
7084,0,0.0,42,0.0,4.0,607,1.0,1,3.0,1
7085,0,0.0,28,0.0,7.0,1468,1.0,1,1.0,3
7086,0,0.0,38,1.0,5.0,584,3.0,1,1.0,1
7087,0,1.0,48,1.0,4.0,736,6.0,1,2.0,1
7088,0,1.0,36,0.0,4.0,607,9.0,2,2.0,1
7090,0,1.0,40,1.0,5.0,623,1.0,1,2.0,1
7091,1,1.0,57,1.0,5.0,637,0.0,3,2.0,1
7092,1,1.0,50,1.0,5.0,673,3.0,3,4.0,1
7093,1,0.0,42,1.0,4.0,674,5.0,1,7.0,1
7094,0,0.0,20,0.0,9.0,782,3.0,1,5.0,0
7095,1,0.0,21,0.0,1.0,882,1.0,1,7.0,0
7096,0,1.0,38,0.0,5.0,628,3.0,2,2.0,1
7097,1,0.0,27,1.0,1.0,856,0.0,1,4.0,0
7098,1,0.0,26,1.0,9.0,742,9.0,1,3.0,1
7099,1,1.0,46,1.0,5.0,651,4.0,3,5.0,1
7100,1,0.0,27,0.0,2.0,1743,0.0,1,6.0,2
7101,1,0.0,25,0.0,9.0,791,8.0,1,5.0,0
7102,0,1.0,87,1.0,3.0,1051,0.0,3,2.0,0
7103,0,0.0,27,1.0,1.0,810,1.0,1,3.0,0
7104,1,1.0,48,1.0,9.0,702,6.0,1,1.0,1
7105,0,1.0,51,1.0,7.0,1323,1.0,2,4.0,3
7106,0,1.0,81,1.0,3.0,1006,3.0,3,2.0,0
7107,0,1.0,48,1.0,5.0,500,7.0,2,2.0,1
7108,0,1.0,52,0.0,5.0,560,0.0,3,2.0,1
7109,1,1.0,68,1.0,3.0,1094,0.0,3,2.0,0
7110,0,1.0,35,1.0,5.0,558,3.0,2,3.0,1
7111,1,1.0,39,1.0,8.0,511,9.0,1,1.0,1
7112,1,1.0,53,1.0,5.0,524,2.0,3,2.0,1
7113,0,1.0,41,1.0,5.0,700,1.0,2,2.0,1
7114,0,1.0,41,1.0,5.0,521,11.0,3,2.0,1
7115,1,0.0,25,0.0,2.0,1579,1.0,1,1.0,2
7116,1,1.0,23,0.0,1.0,866,7.0,3,2.0,0
7117,1,1.0,47,1.0,5.0,639,1.0,3,5.0,1
7118,1,1.0,35,1.0,5.0,578,0.0,3,2.0,1
7119,0,1.0,51,1.0,6.0,1489,1.0,1,3.0,3
7120,1,0.0,38,1.0,2.0,1630,1.0,1,1.0,2
7121,0,1.0,62,1.0,5.0,607,10.0,1,1.0,1
7122,1,0.0,43,1.0,4.0,720,8.0,1,3.0,1
7123,0,1.0,60,1.0,6.0,1403,1.0,3,6.0,3
7124,0,1.0,47,1.0,6.0,1424,1.0,3,4.0,3
7125,0,0.0,22,0.0,9.0,790,0.0,1,4.0,0
7126,1,0.0,31,0.0,9.0,701,0.0,1,3.0,1
7127,1,1.0,38,1.0,2.0,1550,3.0,1,2.0,2
7128,1,1.0,42,0.0,4.0,774,6.0,2,5.0,0
7129,1,1.0,50,1.0,5.0,668,1.0,2,3.0,1
7130,0,1.0,38,0.0,5.0,583,5.0,2,3.0,1
7131,1,1.0,55,1.0,7.0,1385,0.0,2,3.0,3
7132,1,1.0,71,1.0,5.0,541,1.0,2,2.0,1
7133,0,1.0,38,0.0,5.0,534,10.0,2,4.0,1
7134,0,1.0,77,1.0,5.0,616,1.0,1,1.0,1
